srno,username,id,hash,name,group,status
3718,Sohel7788,1431647972,-331846479801552229,MD.SoHeL RaNa YT,https://t.me/jetfuelfinance,3
3719,giteuks,426419210,2270069144075915551,ade,https://t.me/jetfuelfinance,1
3720,RajonGupto,577370248,1794220796058332460,Rajon,https://t.me/jetfuelfinance,3
3721,rohitraj200031,733481281,5686371773264927250,Rohit,https://t.me/jetfuelfinance,3
3722,hari0910,1698857836,-3431924712335377345,Hari🧸,https://t.me/jetfuelfinance,1
3723,Muku_saini007,1887634244,-7909488739954972577,Mukul,https://t.me/jetfuelfinance,1
3724,Junaid157,1224360328,3714569174073505716,Muhammad,https://t.me/jetfuelfinance,1
3725,Versatile1,1360466126,2630668058561875750,Ronit KD,https://t.me/jetfuelfinance,1
3726,Rebllion007,1834899777,5291046995171882744,Ronit,https://t.me/jetfuelfinance,3
3727,Luckya1135,945354482,-5117713682728108951,@Lokesh12,https://t.me/jetfuelfinance,1
3728,rohiu391,1779570785,2726890532495196293,Rajesh bhagat,https://t.me/jetfuelfinance,3
3729,herryprihast,534890728,4295755712402994985,herry,https://t.me/jetfuelfinance,3
3730,wj13888404824,1491965939,-5275466838387629286,Allen,https://t.me/jetfuelfinance,1
3731,ayotemi1,886396965,-8495024808102984091,Busayo,https://t.me/jetfuelfinance,1
3732,Antue05,1440832529,-3485083139799360443,Antue,https://t.me/jetfuelfinance,1
3733,Bensyomuss,1773205033,604694626016261860,Bens,https://t.me/jetfuelfinance,1
3734,Tobi080,1402076844,-673514199557520965,Oluwatobiloba,https://t.me/jetfuelfinance,1
3735,shahinvi2,1885104931,4078667059407162182,Md.,https://t.me/jetfuelfinance,1
3736,Heywhyoh,1135041538,-3041373427898891683,Phoenix,https://t.me/jetfuelfinance,1
3737,Shojol08,1784844650,4219412570306537353,Shojol,https://t.me/jetfuelfinance,1
3738,Rohan11q,1837951052,-7753930365738761259,robin,https://t.me/jetfuelfinance,1
3739,tahsinnil3,1709787381,-4604764357855983770,Tahsin Ahamed,https://t.me/jetfuelfinance,1
3740,Mehedi720,1128829359,3521455881258793152,𝑀𝑒𝒽𝑒𝒹𝒾 𝐻𝒶𝓈𝓈𝒶𝓃,https://t.me/jetfuelfinance,3
3741,RabinMiah9,1654870696,-1217616062741947701,Md,https://t.me/jetfuelfinance,1
3742,DJ_Dmitrijs,450239867,-9053246045461079901,Dmitrij,https://t.me/jetfuelfinance,1
3743,chapol7420,1848645296,6733435317304600172,Sumit,https://t.me/jetfuelfinance,1
3744,Bablu71,987184688,6920155676303293193,Bablu | Emerald,https://t.me/jetfuelfinance,1
3745,BdFfo24k,1151360595,6415265367199114182,Joy,https://t.me/jetfuelfinance,3
3746,daduvia,1803535303,-1994222286371132419,Dadu,https://t.me/jetfuelfinance,3
3747,muntaz12,1393144624,4249910800804475565,Mk Muntaz,https://t.me/jetfuelfinance,1
3748,Ruzman4,1895972872,7662171385486961322,Md,https://t.me/jetfuelfinance,3
3749,mdnaeem16,1309522415,5871985790488076148,D/Md Naeemul,https://t.me/jetfuelfinance,1
3750,Alamin3456,989328463,741574187510532945,𝗔𝗟 𝗔𝗠𝗜𝗡 𝗛𝗢𝗦𝗦𝗔𝗜𝗡,https://t.me/jetfuelfinance,3
3751,jitu123sahani,1017965212,6197179346865592789,Jitu,https://t.me/jetfuelfinance,3
3752,SatriaGumay97,1811791818,251907913990671530,BubbleGums,https://t.me/jetfuelfinance,1
3753,ALJEPR1,1213594221,-6129621072460228965,JEPRI,https://t.me/jetfuelfinance,1
3754,Rupam1611,1748129449,-2931354279024598183,Subho,https://t.me/jetfuelfinance,1
3755,Ataur2233,1093656164,61073345286380066,Ataur,https://t.me/jetfuelfinance,1
3756,Rameez006,1768616211,-2197931306885397548,Rameez,https://t.me/jetfuelfinance,1
3757,ridoy89,1360786607,-1898928315476560109,Hridoy,https://t.me/jetfuelfinance,3
3758,JarwoKwt,1002579039,-6494967809750107597,Jarwo,https://t.me/jetfuelfinance,1
3759,chigarett,1220271521,1107631071992838526,Al,https://t.me/jetfuelfinance,3
3760,rayhan6107,1360833797,-2612344107364126568,Rayhan,https://t.me/jetfuelfinance,1
3761,nohi12,1856038880,-2086610767644162990,Elon,https://t.me/jetfuelfinance,3
3762,dreamgigi,1579623158,4781274317601282889,dream,https://t.me/jetfuelfinance,3
3763,Vic_ola123,1669048329,3233290307468535531,Victor,https://t.me/jetfuelfinance,1
3764,sublime_3h,1168771001,6450525494319429955,Harry,https://t.me/jetfuelfinance,1
3765,riyal2000,1797981967,-2015293759840048286,Riyal,https://t.me/jetfuelfinance,1
3766,suidevs,1899488228,7246520578200318650,Kang Bantai Goldlane,https://t.me/jetfuelfinance,3
3767,cguXBT,1641909191,2458028996154844639,c,https://t.me/jetfuelfinance,3
3768,somthingelse0,130663873,1134440114295121490,somethingelse,https://t.me/jetfuelfinance,3
3769,MU_1314,1667165957,5377863494704196874,insignificance,https://t.me/jetfuelfinance,1
3770,Mas_Iss,760834893,8025236909891126694,iska,https://t.me/jetfuelfinance,1
3771,role123456,1694534675,-3875170266812791746,rui,https://t.me/jetfuelfinance,3
3772,cryptoamee,1752077322,3459744807079296387,@cryptoamee,https://t.me/jetfuelfinance,1
3773,Ayh406,469120574,-9111785325122069796,Ayhan,https://t.me/jetfuelfinance,1
3774,cristobalco,1828159264,-3660477963328669293,C.,https://t.me/jetfuelfinance,1
3775,ROTFLandmines,517527398,3343733376277176790,J.R.R. Token,https://t.me/jetfuelfinance,1
3776,doithay1617,1246038796,-431092430965350086,jidan,https://t.me/jetfuelfinance,1
3777,Juridpetr,1718392010,-2587532710086147428,Moonlander X,https://t.me/jetfuelfinance,3
3778,gonzarden,1627812252,-8942177815607452681,Big,https://t.me/jetfuelfinance,3
3779,jaredvolfes,1707856728,-7906227940087648899,Jeri,https://t.me/jetfuelfinance,3
3780,lolabuterf,1734554335,-6065369069991381186,Lollitaa,https://t.me/jetfuelfinance,3
3781,malakaiverw,1755605727,4044969755393781325,malakai,https://t.me/jetfuelfinance,3
3782,ubaidmolifder,1776854035,615281507523623750,kitten_koin♡,https://t.me/jetfuelfinance,3
3783,nabilahdres,1762131678,-5587121085336941397,Not_hornei,https://t.me/jetfuelfinance,3
3784,izabellaforest,1704225332,7747813416720607938,Isa Bella♋︎,https://t.me/jetfuelfinance,3
3785,ask2lance,355310152,-8437671080224575726,Lance,https://t.me/jetfuelfinance,1
3786,Pratze,1311945336,8125458813348137103,Robocop | Satoshi Club,https://t.me/jetfuelfinance,1
3787,Olezha_pon,1755443035,2411327992300916458,Iwlard,https://t.me/jetfuelfinance,1
3788,prajaaas,363171218,-6397630599417653039,prajaaas,https://t.me/jetfuelfinance,3
3789,steveip,246757977,-1224944246558205787,Steve,https://t.me/jetfuelfinance,3
3790,topolagate,1485121934,-8795112634205530505,no name,https://t.me/jetfuelfinance,3
3791,suboo112123,1551081651,6388515542386848384,Subodha,https://t.me/jetfuelfinance,1
3792,splashlabe1,1713281673,-6662812518135872555,Kaiden,https://t.me/jetfuelfinance,3
3793,completelypint,1789449430,-286330657150343689,|Supernova|,https://t.me/jetfuelfinance,3
3794,BabatundeAjakaiye,1470342864,-8544011719881661746,Babatunde,https://t.me/jetfuelfinance,1
3795,baranertesd,1662111635,-6352447423311845202,Your Grace,https://t.me/jetfuelfinance,3
3796,moneyabdule,1744909699,3497543781370213747,Ryan,https://t.me/jetfuelfinance,3
3797,ozziwasholer,1775252672,-1797528962238611886,Ozzy * *,https://t.me/jetfuelfinance,3
3798,sadiaserdaf,1794890257,7713059437089133180,Sadia,https://t.me/jetfuelfinance,3
3799,henriwarfeds,1718659811,-7190433216543759812,Henri,https://t.me/jetfuelfinance,3
3800,Coach_biggie,861134984,-5722595814055694256,Ghost,https://t.me/jetfuelfinance,3
3801,PMirlo,969463595,1213058156183062088,P,https://t.me/jetfuelfinance,3
3802,NickCeo811,1482704882,-5260731272581287664,Nick,https://t.me/jetfuelfinance,1
3803,ZeroXX2021,1713644807,-6029443637369313068,灵楓,https://t.me/jetfuelfinance,1
3804,MihaiPisica,1402001696,-7880907183328074568,Mihai Pisica,https://t.me/jetfuelfinance,1
3805,lit_wix,1347245358,1176977267288221618,Lit,https://t.me/jetfuelfinance,1
3806,daniel4001,901070947,8377539437876036966,Daniel,https://t.me/jetfuelfinance,1
3807,manishcr,1810940648,2840892508197702392,Manish | Crypto Royals,https://t.me/jetfuelfinance,1
3808,gnorz,132937652,-795748743313379730,Reels,https://t.me/jetfuelfinance,3
3809,Duke_Raul,1183827064,8305911360262319661,Raul,https://t.me/jetfuelfinance,3
3810,aroramanan,1760179388,-8148529419211873705,Manan,https://t.me/jetfuelfinance,3
3811,marvanz,1177596082,-5375322021842720059,M @JackCryptoIND,https://t.me/jetfuelfinance,1
3812,yankeepr,819497573,1881928825429134206,Yankee🎲,https://t.me/jetfuelfinance,1
3813,Hold_To,1367628168,-658990434718392371,Tuyên,https://t.me/jetfuelfinance,2
3814,ececps,627936408,-3290724780828355918,Eccentric,https://t.me/jetfuelfinance,3
3815,Gatzko,450977949,6670641151125907975,Gatzko,https://t.me/jetfuelfinance,1
3816,bobgnosis,609742578,249156030351773153,bob,https://t.me/jetfuelfinance,3
3817,ridwanab05,788023968,-1306520344062968682,Ridwan,https://t.me/jetfuelfinance,3
3818,ghost_00001,319473616,-7371534605127953448,Ghost One,https://t.me/jetfuelfinance,3
3819,Ape_Chronos,1891699743,-1080662179185937431,John Westcott - GODS of $BAS -,https://t.me/jetfuelfinance,1
3820,jcmcasanova,468741840,-4552544929115555304,✿𝔑𝔞𝔭𝔬𝔩𝔦✿,https://t.me/jetfuelfinance,3
3821,triplecone,411612118,8020806240315035549,King,https://t.me/jetfuelfinance,3
3822,manjunathtp,511902577,-1333771233362677820,Manjunath,https://t.me/jetfuelfinance,1
3823,ChrisDrosos,712799641,-1452209248468181429,christopher,https://t.me/jetfuelfinance,1
3824,GayagaTrader,632937878,7602002412934844856,Mr Farmer,https://t.me/jetfuelfinance,3
3825,Zamindaar2023,1434316894,6527988484119914805,CAIPi,https://t.me/jetfuelfinance,1
3826,denverbronco07,1531647989,-8776048756103711739,BroncoFan,https://t.me/jetfuelfinance,3
3827,EquavE,310690227,8918311032745147046,ΞquavΞ 💎,https://t.me/jetfuelfinance,3
3828,p0tzz,329441076,8984833242311324623,ITzMe,https://t.me/jetfuelfinance,3
3829,smooooky,1871167785,3680900059732382190,Khalid,https://t.me/jetfuelfinance,3
3830,ceramicjoe,1615514470,7236933157139183670,Juan,https://t.me/jetfuelfinance,3
3831,NoFunEnough,816349142,-5429733105128275559,NoFun!!!,https://t.me/jetfuelfinance,1
3832,btcforever2008,520151770,5158647805198578979,JM,https://t.me/jetfuelfinance,3
3833,henryhuyu,1716716766,1673998868211387768,Henry,https://t.me/jetfuelfinance,1
3834,LSAINVESTOR,1766638165,-2692666608580507485,LASA INV,https://t.me/jetfuelfinance,3
3835,Eldeira,1517616337,-7927904545999753884,el,https://t.me/jetfuelfinance,1
3836,My_Crypto_Trip,446581795,7555008161130221237,Crypto Trip,https://t.me/jetfuelfinance,3
3837,diwill,1103698058,-7099938571705218499,will,https://t.me/jetfuelfinance,3
3838,lonhwick,781238531,-4685140654634424904,Lonh Wick,https://t.me/jetfuelfinance,1
3839,Blaqmanta,1649808391,-3055985281121525713,Mantakilla,https://t.me/jetfuelfinance,1
3840,AspruTC,1684379460,-765432905953813716,T,https://t.me/jetfuelfinance,3
3841,Ernestovicent,1209658605,8278659469742840468,Ernesto,https://t.me/jetfuelfinance,3
3842,Nuplumbantia,1804357688,3501751921191034367,Nuplumbantia,https://t.me/jetfuelfinance,1
3843,cryptobeker,605995598,6317874976499109497,Alessandro,https://t.me/jetfuelfinance,1
3844,cesarbria,783402875,2039318079475710218,Cesar,https://t.me/jetfuelfinance,3
3845,martinbria,56863158,648072369718731753,Martin,https://t.me/jetfuelfinance,1
3846,Jooseyy,1183163125,-3625762865082205182,juice 144 jerky,https://t.me/jetfuelfinance,3
3847,MonolithCrypto,439194638,2715780630866059926,Junius,https://t.me/jetfuelfinance,3
3848,dirtnastyy,60113184,-8621539810458664976,0xThomas | optical.finance,https://t.me/jetfuelfinance,1
3849,Jstsmple,1233659569,9209645650285301128,E.,https://t.me/jetfuelfinance,3
3850,JohnJamesPro,1491738056,3939513636475640137,John,https://t.me/jetfuelfinance,1
3851,cukyn1998,511925417,1792594533388703840,Minh,https://t.me/jetfuelfinance,1
3852,JGBM08,250440125,798034583925734104,J,https://t.me/jetfuelfinance,3
3853,T3mi77,338313556,-2650587654021189411,Temmy,https://t.me/jetfuelfinance,1
3854,xGL8x,1639427045,929061783664576523,G,https://t.me/jetfuelfinance,3
3855,sunzzzzz,1051235310,1098467908412175428,Sunz,https://t.me/jetfuelfinance,1
3856,juliecraneck,1647403434,1290498399586529903,Julie,https://t.me/jetfuelfinance,1
3857,Sollieeeeee,1675096776,-6916777988873990620,Solliee,https://t.me/jetfuelfinance,3
3858,dandan9,454101234,-7050473655348410398,Dan,https://t.me/jetfuelfinance,3
3859,MSW_3,732794285,6891729726377930650,Bang,https://t.me/jetfuelfinance,3
3860,Longhoang1911,474781439,34267927038497935,!Dracula!,https://t.me/jetfuelfinance,1
3861,bk1928,516769644,-1886517016282745292,B,https://t.me/jetfuelfinance,1
3862,hasmaddy,424944700,4174295111889206111,Madz,https://t.me/jetfuelfinance,3
3863,JackieMe03,1661210231,-5545755933330992867,Jackie,https://t.me/jetfuelfinance,1
3864,Beijingchin4,1072552434,-2686890186585142087,jerome,https://t.me/jetfuelfinance,1
3865,celinedion11,1025027889,-8132557969600230008,aang,https://t.me/jetfuelfinance,3
3866,cuanpro7,1760738382,-4538019102726654726,Mbappe,https://t.me/jetfuelfinance,3
3867,adityah,388293577,635410930947726071,A,https://t.me/jetfuelfinance,1
3868,GJB02000,1466073319,-705646420662037928,G,https://t.me/jetfuelfinance,1
3869,allornadda,409708396,7507519834455972468,Bags,https://t.me/jetfuelfinance,3
3870,love_crows,1797939907,-6451843335344932227,J,https://t.me/jetfuelfinance,3
3871,ninjaeon,895458483,7769074611437120518,ninjæon,https://t.me/jetfuelfinance,3
3872,Robert23breban,1505819540,-3044155517743085578,Roberto,https://t.me/jetfuelfinance,1
3873,Selenevr,703341608,6584682564616763844,Catherine,https://t.me/jetfuelfinance,1
3874,itChe4,1194876114,-6333817436284865090,Mich,https://t.me/jetfuelfinance,1
3875,Eric_Lakner,970110550,221405062375999907,Eric,https://t.me/jetfuelfinance,1
3876,slowfire71,543774959,7116875640725418879,Sascha,https://t.me/jetfuelfinance,1
3877,Samiy60,1680486419,-6747675370107066104,Daniel,https://t.me/jetfuelfinance,1
3878,OmegaWallE,117174932,1077762728898351131,K,https://t.me/jetfuelfinance,3
3879,Jakeh0,530002509,1202241162957218616,JakeH,https://t.me/jetfuelfinance,1
3880,Mackunzi,1796006576,2916207075314099191,Mark,https://t.me/jetfuelfinance,3
3881,Ox_Gabi,399320408,-3632089756901327023,Gabi (Will Never DM First),https://t.me/jetfuelfinance,1
3882,vunamhung,544068204,-2199555070160464730,Hưng,https://t.me/jetfuelfinance,3
3883,mohamed11al,312539512,3429302349810574448,Abu Abdullah,https://t.me/jetfuelfinance,3
3884,Hvvydvr,826012543,659901969089199535,Aliyu,https://t.me/jetfuelfinance,1
3885,JasonGemHunter,1792170182,4488931193671000888,Jason,https://t.me/jetfuelfinance,3
3886,Sauzze1,1640442785,3109402534107951266,Sauzze,https://t.me/jetfuelfinance,3
3887,Soramon3,1794854103,-5633973733882417001,Sora,https://t.me/jetfuelfinance,3
3888,an_nguyen0410,1164587920,6634844176590601530,Cá,https://t.me/jetfuelfinance,3
3889,matoseugene,760647482,-5756432647622164104,Eugene,https://t.me/jetfuelfinance,1
3890,delphy1774,472048459,7318514572448254586,Angela,https://t.me/jetfuelfinance,3
3891,IamLag,742381803,-4503559276459653843,Iam,https://t.me/jetfuelfinance,3
3892,IazatI,591060689,-8729956532112078080,Azat,https://t.me/jetfuelfinance,3
3893,Cryptodile1337,1773343136,2303883502560166533,Cryptodile Gifophile DMs = SCAM,https://t.me/jetfuelfinance,1
3894,human_torch1234,863808678,-6286484270017204672,NV,https://t.me/jetfuelfinance,3
3895,slidwearth,1089119758,-8447885541939501362,D,https://t.me/jetfuelfinance,3
3896,Mentral64,1644256026,6219145853505389068,Mario,https://t.me/jetfuelfinance,1
3897,Amomiado,247255552,-8755803253342293809,Ferny,https://t.me/jetfuelfinance,3
3898,cryptoshams1,1744446183,9093651515873631804,Shams,https://t.me/jetfuelfinance,1
3899,tricksngamestv,1628090685,2537172113131792160,Lenuj,https://t.me/jetfuelfinance,1
3900,Gibril911,1701410608,856618271692998860,Abubakari,https://t.me/jetfuelfinance,1
3901,johngpr,1580036286,2005206928616844355,Crypto,https://t.me/jetfuelfinance,3
3902,ShamaShaman,1664349074,827235696026477756,Shama,https://t.me/jetfuelfinance,1
3903,KVZA_87,1391988443,1220448761666024189,José,https://t.me/jetfuelfinance,1
3904,MayTheFourth6658,741215213,6985955127370773624,MayTheFourth,https://t.me/jetfuelfinance,3
3905,tarantula50,1240050357,2966996427695513435,Mirka,https://t.me/jetfuelfinance,1
3906,spychosis,1110757445,5154196109334453752,SPYCHOSIS,https://t.me/jetfuelfinance,3
3907,Adnanansarii,1595515229,8977915719284972409,Adnan,https://t.me/jetfuelfinance,1
3908,Mattraaz,501963605,-1685414266327248072,Razzy,https://t.me/jetfuelfinance,3
3909,zinkr,1703617115,-245707499927129372,ZinK,https://t.me/jetfuelfinance,1
3910,walidriachy,1346821033,716669724098917897,Wix,https://t.me/jetfuelfinance,3
3911,sainty1009,1616194099,1778250590684485842,Saint,https://t.me/jetfuelfinance,3
3912,E3038,1317171856,537953445221046600,EMi,https://t.me/jetfuelfinance,3
3913,ob1Kn0b3,1460601116,5423417626814313691,ob1Kn0b3,https://t.me/jetfuelfinance,3
3914,hqh_0708,405320364,1971641026169134523,QH,https://t.me/jetfuelfinance,3
3915,BraveBrowser,524410638,6700675589326412927,Brave,https://t.me/jetfuelfinance,3
3916,NENkiddisk,770187948,-1303197152280496050,Nen,https://t.me/jetfuelfinance,1
3917,ovv0106,344364333,-4692628004535085162,Ovv,https://t.me/jetfuelfinance,3
3918,xdcfam,292719806,-1890212986505066244,Fabio,https://t.me/jetfuelfinance,3
3919,crypto_pc,381628248,-580403786214693299,P,https://t.me/jetfuelfinance,3
3920,wmtuang,857961601,-8250972130727125131,wmt,https://t.me/jetfuelfinance,3
3921,the_lucidian,1684805619,-3298784652807652618,Adel,https://t.me/jetfuelfinance,3
3922,ivan19111,557484540,-8228807564655300478,ivan,https://t.me/jetfuelfinance,1
3923,FomoKingK,682973310,-6359660010492245816,Kyle,https://t.me/jetfuelfinance,1
3924,LukeKvalheim,1652047294,6173016323499529277,Luke | macaronswap.finance,https://t.me/jetfuelfinance,3
3925,OgborSancho,1111333087,-6018043407802973802,I.M -,https://t.me/jetfuelfinance,1
3926,Mauryis,395541693,3856768665521050566,Maurizio,https://t.me/jetfuelfinance,3
3927,imyuho,627350316,274122939831833083,Yu,https://t.me/jetfuelfinance,3
3928,alenyyds,1375943513,-8252448517796328654,Alen,https://t.me/jetfuelfinance,1
3929,Robyd1012,784547568,-5801168427965628350,Roby,https://t.me/jetfuelfinance,1
3930,mete026,763822405,-6425731431590388881,Mete,https://t.me/jetfuelfinance,1
3931,zhent12,1410737136,-4475557416806354611,zhent,https://t.me/jetfuelfinance,1
3932,Rodrgo1981,817142198,6675175002266985349,Rodrigo,https://t.me/jetfuelfinance,1
3933,ChaosTheory_C137,1548347248,2396068724643910087,Chaos,https://t.me/jetfuelfinance,3
3934,CaptainCarlosJ,666430288,-2126439024022936517,C. J,https://t.me/jetfuelfinance,3
3935,original_jason_b,551928162,6491382532740885751,Original_jason_b,https://t.me/jetfuelfinance,1
3936,PabloTomasella,1005169184,-745012704615160496,Agua,https://t.me/jetfuelfinance,1
3937,RandomJokeName,1670949952,6969836270474493467,RandomJokeName,https://t.me/jetfuelfinance,3
3938,wtfjones,1468172839,8995176715950707560,John,https://t.me/jetfuelfinance,3
3939,mikkelf,1216432026,8505258089375142032,mikkelf,https://t.me/jetfuelfinance,1
3940,NikkiOu,452390404,741154370262239672,Nikki,https://t.me/jetfuelfinance,1
3941,Kavi1235,386232718,-2033849239146917389,Kavita,https://t.me/jetfuelfinance,3
3942,Goog_sg,363379591,8644013336528817911,Goog,https://t.me/jetfuelfinance,3
3943,guillear96,792786078,-9139499468887198324,Guille,https://t.me/jetfuelfinance,3
3944,Odyss_eus,512737636,-1157633258503475045,Odyss_eus,https://t.me/jetfuelfinance,3
3945,Jay_SkyArk,709784149,1674226880906930002,Jay,https://t.me/jetfuelfinance,3
3946,osnark,1454874448,-8560083467549350456,Osnark,https://t.me/jetfuelfinance,1
3947,dj_pacoca,1337063084,6442318223437427685,deejay | Pacoca.io,https://t.me/jetfuelfinance,3
3948,VitaliyM16,703004208,1460611998152655208,vivichainmyname,https://t.me/jetfuelfinance,3
3949,apollofire,20124836,-486744869035206303,marv,https://t.me/jetfuelfinance,3
3950,George211,876680815,2477536891843276440,George,https://t.me/jetfuelfinance,3
3951,Sosolean,356573562,-857225411549969579,Sosolean,https://t.me/jetfuelfinance,3
3952,Sensory0,1661182550,6807200560173559506,Sensory,https://t.me/jetfuelfinance,3
3953,COTG222WORLD,1327712654,-7802151270292705961,COTG,https://t.me/jetfuelfinance,3
3954,kingsley04,1687611924,-1645782169128709656,sley,https://t.me/jetfuelfinance,1
3955,twilliam01,1410140111,-5557304447184152942,Dinesh Thomas,https://t.me/jetfuelfinance,1
3956,whale_drop,1639129249,3754180854876596897,Whale,https://t.me/jetfuelfinance,1
3957,pavel_lerner,479258315,1951325865018386041,P,https://t.me/jetfuelfinance,3
3958,cxsteam1,1538551570,4174549884994192852,Cxsteam,https://t.me/jetfuelfinance,1
3959,BuyGME,1327506736,7336599477049191429,Aleksander,https://t.me/jetfuelfinance,3
3960,Donmafioso,338087619,-1461317172923536855,Don,https://t.me/jetfuelfinance,3
3961,Kdhiragar,1418890684,8113565978439594107,Kamlesh,https://t.me/jetfuelfinance,1
3962,CryptoEytchBi,1260314682,-5336779849672249733,Crypto Eytch Bi,https://t.me/jetfuelfinance,3
3963,Henry_Coles,1516077097,8532058301078508847,Henry,https://t.me/jetfuelfinance,1
3964,ROCD1006,1797866232,6006048788620041460,ROCD,https://t.me/jetfuelfinance,3
3965,behavioralanalyst,1494143918,5956509385553398015,Francesco,https://t.me/jetfuelfinance,1
3966,Lobo_Estepario82,718663602,-82618617681295307,Lobo_Estepario,https://t.me/jetfuelfinance,3
3967,yzakb,259528764,6177427934294587262,Vysakh,https://t.me/jetfuelfinance,3
3968,impiman,323748826,8131341753960817862,따구링,https://t.me/jetfuelfinance,1
3969,eburgenn,1106967838,-4413282875598386972,Emil,https://t.me/jetfuelfinance,3
3970,Glumas,1217696621,-5812634577063439989,Glumas,https://t.me/jetfuelfinance,1
3971,OZBUYUCUSU16,1510697239,-9094425775447037783,Oz büyücüsü,https://t.me/jetfuelfinance,3
3972,trucle1511,1173583571,5732058039220101277,Truc,https://t.me/jetfuelfinance,1
3973,DNGWPG,1754841169,6202168565520303875,DNGWPG,https://t.me/jetfuelfinance,3
3974,cwsystems,545895065,-2163201428403828387,Marcelo,https://t.me/jetfuelfinance,1
3975,ExTwitter,1767993543,-7154740456596290545,VipeR,https://t.me/jetfuelfinance,3
3976,tiggerf7,722015195,7144723961180239398,Lindy,https://t.me/jetfuelfinance,1
3977,Cryptoheaven9,932139990,-9043422799212705869,Cryptoheaven,https://t.me/jetfuelfinance,3
3978,Marty_van_Winden,498700756,7137912164691074856,Marty,https://t.me/jetfuelfinance,3
3979,w003949,1436874137,3874652897533922824,wei,https://t.me/jetfuelfinance,1
3980,ccc8ddd,1163731888,-584102625862408920,不凡 专业撸毛,https://t.me/jetfuelfinance,1
3981,Trisais,1474847260,5495318447531055358,T,https://t.me/jetfuelfinance,1
3982,Rashnaak,888529192,-3696048246547879356,Hugo,https://t.me/jetfuelfinance,3
3983,mntlk,867096940,-61691642168385868,Money,https://t.me/jetfuelfinance,3
3984,Mithrandir7777,392121578,1507631935824035700,Pablo,https://t.me/jetfuelfinance,3
3985,flabbergast,11985214,1488751191268302702,Maurits,https://t.me/jetfuelfinance,1
3986,Julian_Lu23,1148776740,7028530321115918931,Julian,https://t.me/jetfuelfinance,1
3987,nikibad,76605187,5398294644075359111,Nik,https://t.me/jetfuelfinance,1
3988,SuperFelicissimo,999814509,-2050984318521572891,Vamp,https://t.me/jetfuelfinance,1
3989,maxie_hippo,1803761371,-2929332870671951830,Maxie I HHH,https://t.me/jetfuelfinance,3
3990,engisoud,1202619186,-3747589766880077901,Calvin,https://t.me/jetfuelfinance,1
3991,CryptoMoneyLife,487818984,-1502814197531033646,Rob CryptoMoneyLife,https://t.me/jetfuelfinance,1
3992,Angelgenek,632071266,1396100537300139953,Evg.,https://t.me/jetfuelfinance,3
3993,tams1999,1693235460,-5977213292075829179,Tams1999,https://t.me/jetfuelfinance,1
3994,privacydied,1469957905,1326645830554523402,00000000,https://t.me/jetfuelfinance,1
3995,bitmik,520516120,-8730035013693800867,bitmik,https://t.me/jetfuelfinance,3
3996,Leonstevey,543991249,176290815371239117,Leonstevey,https://t.me/jetfuelfinance,3
3997,ntmoe,1074853260,6997920678229537609,Notme,https://t.me/jetfuelfinance,3
3998,La_Roshe,720569651,7481737018036471775,La,https://t.me/jetfuelfinance,3
3999,MarconiDarm,888347235,-9106606328828953266,Marc,https://t.me/jetfuelfinance,1
4000,HIT9crypto,1566566225,-8812945566509221601,HIT9,https://t.me/jetfuelfinance,3
4001,cheatbandit,776516812,-4600694429183595762,Cheatbandit 👨‍🍳🍔,https://t.me/jetfuelfinance,3
4002,NinjaGuy,1589245494,-8946869078890359515,Ninja Guy,https://t.me/jetfuelfinance,3
4003,PuppyDG,1609430955,-6778924374872021594,Mr. D Puppy,https://t.me/jetfuelfinance,1
4004,FernandoP85,497157836,-336835675072546094,Fernando,https://t.me/jetfuelfinance,3
4005,richbtcmaxi,493627802,-6131996806908170842,Rich,https://t.me/jetfuelfinance,3
4006,johannfjs,280763512,-5146844602870581933,Johann,https://t.me/jetfuelfinance,3
4007,ankudria,227809175,8604588267370463800,Andrei,https://t.me/jetfuelfinance,3
4008,penguin_curator,1715972792,4903604223856233467,penguin_curator,https://t.me/jetfuelfinance,3
4009,JavierResendiz,753633592,5448395340938039318,Javier,https://t.me/jetfuelfinance,1
4010,Pablovldrs,1095446459,-6046158150608650263,Pablo,https://t.me/jetfuelfinance,1
4011,Donsam,1061648778,2574204706085694066,Donsam,https://t.me/jetfuelfinance,1
4012,Yoimercy,514394869,6101224670969160815,Mercy,https://t.me/jetfuelfinance,3
4013,ma369369,542187004,-6225046966982903756,Miguel Angel,https://t.me/jetfuelfinance,3
4014,Defrikristianto,734516079,-3778884950846026162,Defri | BITGET,https://t.me/jetfuelfinance,3
4015,Kgcute,1290261070,-4581781050012961212,KG,https://t.me/jetfuelfinance,3
4016,halexandrus,913460691,810205905384024481,Hector,https://t.me/jetfuelfinance,3
4017,Bartertown_Rey,1226604534,-7639919106827429907,Rey ( BarterTown_C ),https://t.me/jetfuelfinance,1
4018,cheezetofu,249059956,-5349298584189677784,khalis,https://t.me/jetfuelfinance,3
4019,mmartinez26,878990806,-9216761467438638899,Mauricio,https://t.me/jetfuelfinance,3
4020,Kkkelkel,257947344,-2245391357362389943,Kelvin,https://t.me/jetfuelfinance,3
4021,WithAim327,956990971,2385896507598367800,stephen,https://t.me/jetfuelfinance,3
4022,rexjuntg,883921689,8258373690309547298,rexjun,https://t.me/jetfuelfinance,1
